"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.084800513E1,1.198563726E-1,-1.427759377E0,7.189911783E-2
2.085798512E1,5.285414442E-1,-1.546136843E0,-4.519938630E-1
2.086796613E1,1.244843123E0,-1.906073604E0,-8.577935529E-1
2.087794613E1,1.387549391E0,-1.530013438E0,-1.257795144E0
2.088792612E1,1.343472056E0,-1.077917249E0,-1.480155984E0
2.089790613E1,1.324369495E0,-9.316155276E-1,-1.635719987E0
2.090788712E1,1.454321524E0,-1.074487272E0,-1.687173731E0
2.091786713E1,1.512197556E0,-1.163059433E0,-1.836693467E0
2.092784713E1,1.517304368E0,-1.254508131E0,-1.835083728E0
2.093782712E1,1.378739098E0,-1.360085165E0,-1.960217067E0
2.094780813E1,1.174684428E0,-1.397871042E0,-2.282590438E0
2.095778812E1,9.987032640E-1,-1.393072817E0,-2.584247709E0
2.096776813E1,6.744467971E-1,-1.219429515E0,-2.930446145E0
2.097774813E1,2.785810149E-1,-1.027782929E0,-3.340376308E0
2.098772912E1,-9.143144935E-2,-8.892632675E-1,-3.649586427E0
2.099770913E1,-4.487069238E-1,-6.973339686E-1,-3.814953872E0
2.100768912E1,-6.361302853E-1,-5.098292577E-1,-3.736462603E0
2.101766912E1,-7.694333535E-1,-4.028442147E-1,-3.193762638E0
2.102765013E1,-8.310118434E-1,-2.954206306E-1,-2.820920194E0
2.103763012E1,-7.553551586E-1,-1.948090526E-1,-2.639613824E0
2.104761013E1,-5.319531483E-1,-4.179999053E-2,-2.647942598E0
2.105759013E1,-2.317949940E-1,1.565325943E-1,-2.746299198E0
2.106757112E1,-3.892959237E-1,3.373901904E-1,-3.020527180E0
2.107755113E1,-8.353239457E-1,5.643954742E-1,-3.062629471E0
2.108753112E1,-1.449852204E0,8.433728573E-1,-2.668865690E0
2.109751213E1,-1.856482637E0,9.959246671E-1,-1.983518221E0
2.110749213E1,-1.725946325E0,1.056323481E0,-9.415555018E-1
2.111747212E1,-1.462027715E0,1.233840271E0,-1.591641337E-1
2.112745213E1,-9.517496838E-1,1.257965590E0,2.176193333E-1
2.113743312E1,-6.686913096E-1,1.171385283E0,2.784444094E-1
2.114741313E1,-8.516560047E-2,9.185104555E-1,9.005980951E-1
2.115739313E1,-4.672555709E-1,1.379048855E0,7.683200437E-1
2.116737312E1,-6.291396466E-1,1.622104746E0,1.119451191E0
2.117735413E1,-4.898724914E-1,1.761259122E0,1.369968714E0
2.118733412E1,-6.389859192E-2,1.937935667E0,1.705547436E0
2.119731413E1,2.922671541E-1,2.149766257E0,2.132996442E0
2.120729413E1,3.706189667E-1,2.396539807E0,2.061614218E0
2.121727512E1,7.107374679E-1,2.240574685E0,2.346315733E0
2.122725513E1,4.892074072E-1,2.362580348E0,2.375220859E0
2.123723512E1,-4.046598483E-2,2.750068313E0,2.305862941E0
2.124721513E1,-3.152863996E-1,3.047529622E0,2.604013052E0
2.125719613E1,-1.580121225E-1,3.198635707E0,3.292187650E0
2.126717612E1,1.112335933E-1,3.257683815E0,3.692835358E0
2.127715613E1,4.080162597E-1,3.226052132E0,4.017844654E0
2.128713712E1,5.686752706E-1,3.042983996E0,4.434066421E0
2.129711713E1,6.001358490E-1,2.371704344E0,4.695314169E0
2.130709713E1,1.163296172E0,3.949180216E-1,4.254299038E0
2.131707712E1,9.841405541E-1,-6.431755954E-1,3.142928115E0
2.132705813E1,5.876445153E-1,-1.495761033E0,2.722174171E0
2.133703812E1,9.724526279E-2,-2.100378335E0,2.146290672E0
2.134701813E1,-4.969074959E-1,-2.202867746E0,1.542451050E0
2.135699813E1,-7.219161017E-1,-2.236058296E0,1.053699836E0
2.136697912E1,-7.346443208E-1,-2.452157353E0,4.294183481E-1
2.137695913E1,-8.114950070E-1,-2.240756534E0,-3.213085932E-1
2.138693912E1,-8.853473872E-1,-1.799063126E0,-9.628697723E-1
2.139692013E1,-9.029403435E-1,-1.351884445E0,-1.431665609E0
2.140690013E1,-8.037560709E-1,-9.946128443E-1,-1.668661446E0
2.141688012E1,-6.713926502E-1,-8.111546990E-1,-1.972461721E0
2.142686013E1,-5.741622612E-1,-7.544755912E-1,-2.410298890E0
2.143684112E1,-4.608164343E-1,-8.074908337E-1,-2.859028838E0
2.144682112E1,-3.438983607E-1,-9.757737002E-1,-3.265197487E0
2.145680113E1,-3.441951434E-1,-1.172587471E0,-3.678893257E0
2.146678112E1,-3.888694424E-1,-1.362821369E0,-4.015423906E0
2.147676213E1,-3.644790979E-1,-1.547448373E0,-4.221778579E0
2.148674213E1,-1.790928699E-1,-1.707165946E0,-4.092160426E0
2.149672212E1,-2.439714186E-2,-1.757076901E0,-3.587933385E0
2.150670313E1,6.644615069E-2,-1.836248786E0,-3.372769883E0
2.151668312E1,1.248139344E-1,-1.989129210E0,-3.199043258E0
2.152666313E1,-1.470991351E-2,-1.999164493E0,-3.106254378E0
2.153664313E1,-2.292606645E-1,-1.920093181E0,-3.262177985E0
2.154662412E1,-3.427952834E-1,-1.752928887E0,-3.349993808E0
2.155660413E1,-4.788424500E-1,-1.409769541E0,-3.228843008E0
2.156658412E1,-5.519922873E-1,-1.081817634E0,-3.034558159E0
2.157656513E1,-5.107542142E-1,-9.127366224E-1,-2.685609777E0
2.158654513E1,-4.386327560E-1,-6.637095550E-1,-2.105718597E0
2.159652512E1,-5.165894796E-1,-3.380588195E-1,-1.471964035E0
2.160650513E1,-4.408529437E-1,-9.170042127E-2,-8.619433218E-1
2.161648612E1,4.667064808E-3,7.556883037E-2,-2.197535670E-1
2.162646613E1,6.462518886E-1,2.964690363E-1,2.967116958E-1
2.163644613E1,1.123970431E0,6.259318641E-1,7.007431877E-1
2.164642712E1,1.283612063E0,8.871620706E-1,1.176007215E0
2.165640713E1,1.164749351E0,1.176398686E0,1.540600991E0
2.166638712E1,8.501773352E-1,1.454211011E0,1.681769734E0
2.167636713E1,6.136559272E-1,1.628975224E0,1.886357378E0
2.168634813E1,4.752125716E-1,1.805630134E0,2.237194410E0
2.169632775E1,4.283701616E-1,1.909217067E0,2.678017167E0
2.170630775E1,2.126470073E-1,2.270956233E0,3.247054746E0
2.171628875E1,1.116767757E-1,2.468831566E0,3.903948494E0
2.172626875E1,7.005176313E-2,2.624435037E0,4.546507208E0
2.173624875E1,5.196267061E-2,2.971559965E0,5.138391613E0
2.174622875E1,-1.744655661E-2,3.436113355E0,5.268006842E0
2.175620975E1,1.837005854E-1,3.566372655E0,5.196265014E0
2.176618975E1,7.073802160E-1,3.453184301E0,5.121245822E0
2.177616975E1,9.448202216E-1,3.364030927E0,4.799253690E0
2.178615075E1,1.196479048E0,2.770770380E0,4.240214265E0
2.179613075E1,1.183340062E0,1.787342674E0,3.819894184E0
2.180611075E1,9.842142291E-1,8.083734709E-1,3.403537347E0
2.181609075E1,7.045867087E-1,-6.412319809E-2,3.030468031E0
2.182607175E1,3.469984813E-1,-8.299146134E-1,2.527457796E0
2.183605175E1,4.284181818E-3,-1.398860391E0,1.837529619E0
2.184603175E1,-1.866415156E-1,-1.805621948E0,1.124334201E0
2.185601275E1,-1.751639429E-1,-2.099155097E0,4.482592463E-1
2.186599275E1,1.311040584E-1,-2.381646949E0,-3.885240912E-1
2.187597275E1,4.173950109E-1,-2.405795073E0,-1.197160102E0
2.188595375E1,4.577992710E-1,-2.431498848E0,-1.927811213E0
2.189593375E1,4.573161449E-1,-2.530777845E0,-2.309568322E0
2.190591375E1,3.825406355E-1,-2.493700066E0,-2.604017145E0
2.191589375E1,7.761107276E-1,-3.032310196E0,-2.688961401E0
2.192587475E1,5.174515784E-1,-3.024039310E0,-2.629484693E0
2.193585475E1,3.447857122E-1,-2.652344382E0,-2.873796566E0
2.194583475E1,5.523631469E-1,-2.826210463E0,-2.922427273E0
2.195581575E1,4.707834519E-1,-2.672735378E0,-2.886155825E0
2.196579575E1,2.482631287E-1,-2.377668211E0,-2.933315374E0
2.197577575E1,4.453316186E-2,-2.132323720E0,-2.942757457E0
2.198575675E1,-2.626786714E-1,-1.809431701E0,-2.430344315E0
2.199573675E1,-6.354384135E-1,-1.385329934E0,-2.103001395E0
2.200571675E1,-9.330782086E-1,-1.136128035E0,-2.195354658E0
2.201569675E1,-1.309138229E0,-9.745244426E-1,-2.390149970E0
2.202567775E1,-1.822325542E0,-6.349052936E-1,-2.642569007E0
2.203565775E1,-2.149646974E0,-3.432441303E-1,-2.541362475E0
2.204563775E1,-2.204493126E0,-2.985845590E-1,-2.251445244E0
2.205561875E1,-2.240708587E0,-3.702684993E-1,-1.914619310E0
2.206559875E1,-2.120482962E0,-4.213100141E-1,-1.482124742E0
2.207557875E1,-1.759776122E0,-4.317817926E-1,-1.179379889E0
2.208555875E1,-1.604515005E0,-4.669998649E-1,-1.071108166E0
2.209553975E1,-1.795112016E0,-3.649624434E-1,-1.056564971E0
2.210551975E1,-2.092273217E0,-8.500038922E-2,-1.130041668E0
2.211549975E1,-2.268581094E0,2.561229560E-1,-1.214825710E0
2.212548075E1,-2.122282589E0,5.682563907E-1,-1.289542601E0
2.213546075E1,-1.718127867E0,8.376118881E-1,-1.421583256E0
2.214544075E1,-1.195071769E0,1.198057065E0,-1.335450845E0
2.215542175E1,-6.408232605E-1,1.687393001E0,-1.116500101E0
2.216540175E1,-2.415068537E-1,2.176079312E0,-8.845697075E-1
2.217538175E1,-2.016580425E-2,2.718410610E0,-5.078037822E-1
2.218536275E1,1.787273823E-1,3.318143440E0,-7.426256239E-2
2.219534275E1,4.491104548E-1,3.791437248E0,5.059548926E-1
2.220532275E1,7.821768484E-1,4.131730288E0,1.439648228E0
2.221530275E1,1.078294394E0,4.327887124E0,2.379829050E0
2.222528375E1,1.336394001E0,4.238277082E0,3.307812579E0
2.223526375E1,1.502323656E0,3.905291015E0,3.991013535E0
2.224524375E1,1.232045175E0,3.529932222E0,3.894711063E0
2.225522475E1,3.187236122E-1,3.413567076E0,3.310266656E0
2.226520475E1,-6.325774439E-1,3.124189250E0,3.194670711E0
2.227518475E1,-7.499348628E-1,1.981766103E0,3.888106048E0
2.228516575E1,-3.892987011E-1,6.112401500E-1,4.955453285E0
2.229514575E1,-3.958255094E-1,3.653571305E-1,5.629189938E0
2.230512575E1,5.844822679E-1,-1.011118657E0,5.425053114E0
2.231510675E1,1.995024665E0,-3.251708545E0,4.592904865E0
2.232508675E1,2.777915093E0,-4.365543193E0,3.870683100E0
2.233506675E1,2.156036811E0,-3.432915805E0,3.080842379E0
2.234504775E1,1.092757482E0,-2.223233013E0,2.426317338E0
2.235502775E1,9.507156037E-1,-2.309953068E0,1.277006755E0
2.236500775E1,8.779214233E-1,-2.138415642E0,3.336608362E-1
2.237498775E1,8.500215800E-1,-1.746961803E0,-4.171631688E-1
2.238496875E1,9.399612585E-1,-1.433987539E0,-1.173281243E0
2.239494875E1,1.058473429E0,-1.054634805E0,-1.812104171E0
2.240492875E1,1.208954740E0,-7.319088471E-1,-2.031439662E0
2.241490975E1,1.297969316E0,-5.962063739E-1,-1.837633699E0
2.242488975E1,1.150592438E0,-6.045515200E-1,-1.405394070E0
2.243486975E1,8.620070565E-1,-6.195683393E-1,-1.086413838E0
2.244485075E1,6.044075324E-1,-6.573773128E-1,-9.109535140E-1
2.245483075E1,3.381961560E-1,-6.096207637E-1,-9.282665348E-1
2.246481075E1,2.456856760E-1,-4.555507243E-1,-1.170385702E0
2.247479175E1,3.250588511E-1,-2.810677627E-1,-1.500018976E0
2.248477175E1,2.983875809E-1,-1.183885753E-1,-1.845965981E0
2.249475175E1,2.576506142E-1,2.567629337E-2,-2.262001807E0
2.250473275E1,3.413840579E-1,9.209832430E-2,-2.683108923E0
2.251471275E1,3.983231476E-1,2.077720374E-1,-3.137776133E0
2.252469275E1,3.790814958E-1,2.336658472E-1,-3.642766235E0
2.253467375E1,3.221119275E-1,1.922769159E-1,-3.915028383E0
2.254465375E1,2.389683947E-1,2.137505230E-1,-4.083982510E0
2.255463375E1,1.352420050E-1,3.098702699E-1,-4.098704045E0
2.256461475E1,-3.454133011E-2,3.217205295E-1,-3.847653841E0
2.257459475E1,-1.000805046E-1,3.560951409E-1,-3.438948085E0
2.258457475E1,-2.148712150E-1,4.590780571E-1,-3.170376699E0
2.259455575E1,-3.716463956E-1,4.624290964E-1,-2.889249002E0
2.260453575E1,-5.326729771E-1,5.790892348E-1,-2.704595686E0
2.261451575E1,-7.396258561E-1,7.850001034E-1,-2.564516864E0
2.262449575E1,-1.049235998E0,9.675028136E-1,-2.521390725E0
2.263447675E1,-1.533226483E0,1.099777357E0,-2.353599025E0
2.264445675E1,-2.084316910E0,1.191298561E0,-1.922077433E0
2.265443675E1,-2.568152955E0,1.248301604E0,-1.352099622E0
2.266441775E1,-2.805795494E0,1.124479212E0,-6.229769737E-1
2.267439775E1,-2.906144824E0,9.961632335E-1,2.018172330E-1
2.268437775E1,-2.736521484E0,1.023529080E0,1.134005495E0
2.269435904E1,-2.128540425E0,9.845527098E-1,2.063057896E0
2.270433904E1,-1.346299477E0,7.196323255E-1,2.983485653E0
2.271431904E1,-8.641797356E-1,5.137202874E-1,3.587669676E0
2.272430004E1,-6.099023436E-1,4.064724120E-1,4.087490839E0
2.273428004E1,-4.067065930E-1,3.344002166E-1,4.403304804E0
2.274426004E1,-5.067233630E-3,2.809300607E-1,4.645216395E0
2.275424104E1,6.593412646E-2,7.771236116E-1,4.701589401E0
2.276422104E1,1.028054898E-1,1.654215315E0,4.625434679E0
2.277420104E1,9.667413600E-1,1.732518888E0,4.912694936E0
2.278418204E1,2.214632344E0,1.313566764E0,5.129076414E0
2.279416204E1,3.077429944E0,1.143749880E0,5.141421640E0
2.280414204E1,3.637321892E0,7.281216055E-1,5.168044598E0
2.281412304E1,3.950542032E0,-9.594754636E-2,5.123268959E0
2.282410304E1,3.699391256E0,-8.168940336E-1,4.923005916E0
2.283408304E1,3.029508503E0,-1.240811321E0,4.332055312E0
2.284406404E1,2.394450451E0,-1.473798014E0,3.608667027E0
2.285404404E1,2.029183806E0,-1.890544569E0,2.553429374E0
2.286402404E1,1.769579857E0,-2.360227136E0,1.245576217E0
2.287400504E1,1.343801839E0,-2.500818467E0,2.064429653E-1
2.288398504E1,7.187986587E-1,-2.325487366E0,-6.171940774E-1
2.289396504E1,4.691584376E-1,-2.331254183E0,-1.237677214E0
2.290394604E1,5.173921561E-1,-2.456030841E0,-1.763993865E0
2.291392604E1,-1.265932604E-1,-1.681729388E0,-2.272986971E0
2.292390604E1,-8.010672653E-2,-1.429923724E0,-2.623853824E0
2.293388704E1,2.332822059E-2,-1.234733140E0,-2.706688405E0
2.294386704E1,5.466519887E-2,-1.016340513E0,-2.569465363E0
2.295384704E1,1.165430022E-1,-1.026165882E0,-2.344170390E0
2.296382804E1,4.367379474E-2,-1.037659461E0,-2.299209979E0
2.297380804E1,7.505338004E-2,-1.120208990E0,-2.230470112E0
2.298378804E1,4.274236070E-2,-1.074050777E0,-2.312192552E0
2.299376904E1,-1.528144503E-1,-1.095604784E0,-2.552645262E0
2.300374904E1,-4.120445162E-1,-1.059801113E0,-2.790010058E0
2.301372904E1,-6.255354960E-1,-9.555136827E-1,-2.956271542E0
2.302371004E1,-6.827062815E-1,-8.555988005E-1,-3.136395605E0
2.303369004E1,-6.497762248E-1,-7.621184868E-1,-3.181417412E0
2.304367004E1,-6.440842527E-1,-6.076683784E-1,-2.990219307E0
2.305365104E1,-6.110064076E-1,-4.383949935E-1,-2.855236334E0
2.306363104E1,-5.990578417E-1,-3.533253148E-1,-2.698238009E0
2.307361104E1,-6.507102444E-1,-1.905847317E-1,-2.523029115E0
2.308359204E1,-7.756200001E-1,3.022835076E-2,-2.530121203E0
2.309357204E1,-8.938286273E-1,2.175178841E-1,-2.719576837E0
2.310355204E1,-1.771446288E0,4.798537990E-1,-3.035369167E0
2.311353304E1,-9.215962505E-1,1.327510911E-1,-3.074824424E0
2.312351304E1,-9.400327407E-2,1.142062374E0,-2.689111674E0
2.313349304E1,-6.452370313E-1,1.893121437E0,-2.746728383E0
2.314347404E1,-2.624069586E-1,1.284308174E0,-2.713613262E0
2.315345404E1,-1.747323453E-2,1.818971433E0,-1.799374782E0
2.316343404E1,-4.024908967E-2,2.111155338E0,-1.215918555E0
2.317341504E1,-2.878920481E-2,1.864034463E0,-6.887628275E-1
2.318339504E1,2.046335444E-1,1.766582720E0,2.862802631E-1
2.319337604E1,3.714937833E-1,1.719858497E0,1.008461097E0
2.320335604E1,2.801968930E-1,1.396081794E0,1.464701208E0
2.321333604E1,-1.920671470E-2,1.280100810E0,1.859112861E0
2.322331704E1,-2.883608486E-1,1.264644864E0,2.105048506E0
2.323329704E1,-2.772389328E-1,1.214371674E0,2.493051025E0
2.324327704E1,-1.322934003E-1,1.277254385E0,2.888874196E0
2.325325804E1,5.462651588E-2,1.230867546E0,3.017299517E0
2.326323804E1,-4.543695867E-2,1.416878586E0,3.072705393E0
2.327321804E1,-3.009590402E-1,1.682445087E0,2.924279087E0
2.328319904E1,-3.383152564E-1,1.584677888E0,2.735297077E0
2.329317904E1,1.457400229E-2,1.199055769E0,2.910806517E0
2.330315904E1,5.564714737E-2,1.081167423E0,3.459874100E0
2.331314004E1,-1.526993059E-2,1.011085620E0,4.221644093E0
2.332312004E1,9.356955685E-2,5.619726804E-1,4.727753352E0
2.333310004E1,5.704131362E-1,-1.471758798E-1,5.078838891E0
2.334308104E1,1.163258092E0,-5.554422176E-1,4.911444216E0
2.335306104E1,1.323458791E0,-8.344918138E-1,4.005785356E0
2.336304104E1,1.219547921E0,-1.293308793E0,2.809624543E0
2.337302204E1,7.480719399E-1,-1.475967331E0,1.575305970E0
2.338300204E1,1.605438573E-1,-1.517498350E0,3.323235780E-1
2.339298204E1,-3.346776670E-1,-1.558779692E0,-5.392477691E-1
2.340296304E1,-8.193217975E-1,-1.396229144E0,-1.051445734E0
2.341294304E1,-1.172783352E0,-1.173670960E0,-1.306797150E0
2.342292404E1,-1.360919709E0,-1.028405365E0,-1.414060228E0
2.343290404E1,-1.279435104E0,-9.567728806E-1,-1.449158725E0
2.344288404E1,-9.423581053E-1,-9.189288238E-1,-1.246898273E0
2.345286504E1,-4.793127854E-1,-7.998610944E-1,-6.376008600E-1
2.346284504E1,-1.642498957E-1,-6.992009845E-1,-1.896749049E-1
2.347282504E1,1.605695850E-1,-9.711421207E-1,-4.309924185E-2
2.348280604E1,2.600889031E-1,-1.194344375E0,-1.362828094E-1
2.349278604E1,2.077133460E-1,-1.359188494E0,-4.624282193E-1
2.350276604E1,1.716645306E-1,-1.548013799E0,-1.069382653E0
2.351274704E1,2.411977188E-1,-1.628004586E0,-1.819617258E0
2.352272704E1,3.951608272E-1,-1.598780787E0,-2.550011092E0
2.353270704E1,5.476844973E-1,-1.439804934E0,-3.191150687E0
2.354268804E1,6.528439665E-1,-1.364040222E0,-3.743121412E0
2.355266804E1,4.207736783E-1,-1.129030684E0,-4.043240281E0
2.356264804E1,-9.051972225E-2,-8.021330300E-1,-4.071806853E0
2.357262904E1,1.218326584E-1,-1.400237118E0,-3.754376133E0
2.358260904E1,-1.263296789E-1,-1.079112712E0,-3.490038131E0
2.359259004E1,-9.279692039E-2,-8.223681968E-1,-3.157388279E0
2.360257004E1,1.657861785E-1,-7.111149788E-1,-3.088714485E0
2.361255004E1,5.361405587E-1,-5.159407675E-1,-3.112148956E0
2.362253104E1,2.355641457E-1,9.582387775E-2,-3.190251970E0
2.363251104E1,1.256113485E-2,5.684151426E-1,-2.999733312E0
2.364249104E1,-2.410371396E-1,9.839086390E-1,-3.022722809E0
2.365247204E1,-4.027396958E-1,1.307261419E0,-2.937917717E0
2.366245204E1,-5.757104943E-1,1.777979236E0,-2.771313586E0
2.367243204E1,-4.649760704E-1,2.193169554E0,-2.717309287E0
2.368241304E1,-3.944444702E-1,2.873394569E0,-1.942644430E0
2.369239338E1,-6.369727229E-1,3.416251825E0,-8.555283415E-1
2.370237337E1,-6.996611604E-1,2.963967063E0,9.811627865E-2
2.371235438E1,-9.528553192E-1,2.430438455E0,1.166076888E0
2.372233437E1,-1.146741316E0,2.239566041E0,2.498073784E0
2.373231538E1,-1.019250526E0,2.158543220E0,3.770429079E0
2.374229538E1,-6.329958853E-1,2.164112985E0,4.789098246E0
2.375227537E1,-1.781937508E-1,2.006242548E0,5.511673182E0
2.376225638E1,-9.088751212E-2,2.035054411E0,6.040955542E0
2.377223637E1,-3.332839832E-1,2.225198555E0,6.086592475E0
2.378221637E1,-3.497827792E-1,2.081443296E0,5.774551134E0
2.379219738E1,1.683808073E-2,1.719962577E0,5.214108962E0
2.380217737E1,5.715043728E-1,1.498812988E0,4.570674335E0
2.381215838E1,1.436541749E0,1.072999740E0,4.350212086E0
2.382213837E1,1.878710828E0,6.986276650E-1,4.458714189E0
2.383211837E1,1.911556685E0,1.656785166E-1,4.443543003E0
2.384209938E1,1.772798895E0,-4.421304873E-1,3.677490510E0
2.385207937E1,1.468556424E0,-9.726083100E-1,2.591617540E0
2.386205938E1,1.107418060E0,-1.472280077E0,1.877249755E0
2.387204037E1,8.203354123E-1,-1.789683607E0,1.330023460E0
2.388202037E1,6.947901374E-1,-2.013567940E0,7.460930228E-1
2.389200038E1,6.365058958E-1,-2.063732665E0,2.475927454E-1
2.390198137E1,6.876030323E-1,-2.013079697E0,-2.552566910E-1
2.391196138E1,8.371258382E-1,-1.939382853E0,-7.642655843E-1
2.392194237E1,8.587321041E-1,-1.785352282E0,-1.135498289E0
2.393192237E1,7.809063216E-1,-1.703077865E0,-1.411137789E0
2.394190238E1,4.972669900E-1,-1.567204361E0,-1.551901320E0
2.395188337E1,1.912018322E-1,-1.430903133E0,-1.482743377E0
2.396186338E1,-1.441894144E-2,-1.360597673E0,-1.586201672E0
2.397184338E1,-8.305911362E-2,-1.356432409E0,-1.808873584E0
2.398182437E1,-1.984357882E-1,-1.309417579E0,-1.881410633E0
2.399180438E1,-3.745139433E-1,-1.224110796E0,-1.877590063E0
2.400178537E1,-5.055876875E-1,-1.168312279E0,-1.911836035E0
2.401176538E1,-5.854102211E-1,-1.079762045E0,-2.083812003E0
2.402174538E1,-5.705857021E-1,-9.518173653E-1,-2.311718928E0
2.403172637E1,-5.881344388E-1,-8.658849299E-1,-2.500664100E0
2.404170638E1,-6.197596894E-1,-7.959335196E-1,-2.665895889E0
2.405168637E1,-7.565171465E-1,-5.985075456E-1,-2.790125248E0
2.406166738E1,-9.052813493E-1,-3.663736689E-1,-2.913034891E0
2.407164738E1,-9.923763574E-1,-1.722507870E-1,-2.908316188E0
2.408162837E1,-9.456536691E-1,-1.450518787E-2,-2.761734093E0
2.409160838E1,-8.426798891E-1,1.682156235E-1,-2.591955509E0
2.410158837E1,-8.054919630E-1,2.938793045E-1,-2.407235534E0
2.411156938E1,-7.088124184E-1,2.901134053E-1,-2.285702911E0
2.412154938E1,-5.533247215E-1,3.231946126E-1,-2.427545838E0
2.413152937E1,-3.912806149E-1,4.631620449E-1,-2.513249062E0
2.414151038E1,-4.048112546E-1,6.946123821E-1,-2.469739931E0
2.415149037E1,-5.032164588E-1,1.008997580E0,-2.411385303E0
2.416147038E1,-5.301230795E-1,1.324089705E0,-1.940997269E0
2.417145138E1,-4.396422046E-1,1.651381170E0,-1.511789421E0
2.418143137E1,-1.762378937E-1,1.687194196E0,-1.195607082E0
2.419141238E1,-7.372962523E-2,1.644643715E0,-8.475778824E-1
2.420139237E1,-5.048573703E-2,1.650043034E0,-4.894049335E-1
2.421137238E1,5.283792570E-2,1.791975423E0,2.889781684E-1
2.422135338E1,-1.266764188E-1,2.131012482E0,1.476255307E0
2.423133337E1,-2.808582862E-1,2.368894756E0,2.598121982E0
2.424131338E1,-7.032453574E-2,2.482695899E0,3.189572523E0
2.425129437E1,2.769444524E-1,2.446737861E0,3.221822256E0
2.426127438E1,3.646743219E-1,2.394328098E0,2.889469442E0
2.427125538E1,-2.063774765E-2,2.903152219E0,2.099526395E0
2.428123537E1,-5.291177604E-1,3.635672100E0,1.660085335E0
2.429121538E1,-3.669988824E-1,3.865063633E0,2.075311321E0
2.430119637E1,2.341644685E-1,3.862249953E0,2.911663719E0
2.431117638E1,8.359647274E-1,3.645893033E0,3.863958802E0
2.432115738E1,1.476519601E0,2.796593146E0,5.118276021E0
2.433113737E1,1.561107469E0,1.961856042E0,5.653677492E0
2.434111738E1,1.609957447E0,1.706375402E-1,5.071581327E0
2.435109837E1,1.558912132E0,-1.413373180E0,3.915184504E0
2.436107838E1,1.141191431E0,-2.190528951E0,2.997220178E0
2.437105838E1,7.594278905E-1,-2.528305350E0,2.364654356E0
2.438103937E1,3.991506017E-1,-2.374577373E0,1.499531903E0
2.439101938E1,5.927994937E-2,-1.871002297E0,7.116564310E-1
2.440100037E1,1.324445508E-2,-1.640222343E0,1.330761963E-1
2.441098038E1,1.058598194E-1,-1.431133513E0,-7.951909232E-1
2.442096038E1,1.390069541E-1,-1.167279661E0,-1.448441271E0
2.443094137E1,1.285758868E-2,-1.040497407E0,-1.487909977E0
2.444092138E1,-6.755463660E-2,-1.165540406E0,-1.587195114E0
2.445090237E1,-7.329382494E-2,-1.349914226E0,-1.791076999E0
2.446088238E1,-1.508378082E-1,-1.481591183E0,-1.835458535E0
2.447086238E1,-2.833099506E-1,-1.610581930E0,-1.758892170E0
