"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.128909150E1,-2.150713213E0,7.078539866E-1,-6.271840453E-1,2.349464709E0
1.129907150E1,-2.201798582E0,1.435953957E0,7.507449214E-1,2.733770053E0
1.130905150E1,-2.174107923E0,2.057588410E0,1.821561896E0,3.504069501E0
1.131903150E1,-1.997489558E0,2.439288216E0,2.710720060E0,4.157895475E0
1.132901050E1,-1.776997781E0,2.417813147E0,3.343798099E0,4.492719360E0
1.133899050E1,-1.806722686E0,2.194030849E0,3.186711481E0,4.270029074E0
1.134897050E1,-2.144126910E0,2.105982891E0,2.632921979E0,3.995587852E0
1.135894950E1,-2.567071513E0,2.141418187E0,2.240223852E0,4.024193200E0
1.136892950E1,-2.801030598E0,2.130093884E0,2.248764442E0,4.176124266E0
1.137890950E1,-2.824816194E0,1.957822632E0,2.465845977E0,4.230018011E0
1.138888950E1,-2.708269492E0,1.752143313E0,2.671178849E0,4.188069516E0
1.139886850E1,-2.469319516E0,1.606434792E0,2.857476987E0,4.104064612E0
1.140884850E1,-2.184161772E0,1.682483094E0,3.014364799E0,4.085059014E0
1.141882850E1,-1.957678206E0,1.824902557E0,3.085565175E0,4.084542293E0
1.142880750E1,-1.689085186E0,1.864387050E0,3.116061913E0,4.004845775E0
1.143878750E1,-1.365162887E0,1.826760802E0,3.098350697E0,3.847142027E0
1.144876750E1,-1.065055713E0,1.630923516E0,2.949315695E0,3.534503961E0
1.145874750E1,-7.654338580E-1,1.260035212E0,2.639337251E0,3.023190178E0
1.146872650E1,-5.048791511E-1,9.905271024E-1,1.783000824E0,2.101223177E0
1.147870650E1,-2.832141294E-1,1.130076166E0,-3.035382470E-1,1.203917710E0
1.148868650E1,3.359009045E-1,1.067872317E0,-3.943842877E0,4.099643563E0
1.149866550E1,2.112005523E0,-4.759446430E-1,-9.238585528E0,9.488864695E0
1.150864550E1,4.773904256E0,-4.196580003E0,-1.251666443E1,1.403810294E1
1.151862550E1,6.171149061E0,-6.800633985E0,-9.374178951E0,1.312276397E1
1.152860550E1,5.834874519E0,-6.078640262E0,-5.309330869E0,9.959147673E0
1.153858450E1,4.842783287E0,-3.877589246E0,-2.858786763E0,6.830879158E0
1.154856450E1,3.805358299E0,-1.842940632E0,-1.101618353E0,4.369295704E0
1.155854450E1,2.666513648E0,-3.510621500E-1,4.093512887E-1,2.720497775E0
1.156852350E1,1.574416609E0,4.650734997E-1,1.394913520E0,2.154266638E0
1.157850350E1,1.261371008E0,1.775004172E-1,1.146475267E0,1.713758664E0
1.158848350E1,1.177506149E0,-1.281134305E0,8.517241430E-1,1.937333181E0
1.159846350E1,7.352432218E-1,-3.316623749E0,1.154901105E0,3.588087547E0
1.160844250E1,3.635684672E-1,-4.574908889E0,1.389932277E0,4.795193959E0
1.161842250E1,6.397643298E-2,-5.499680543E0,1.411262920E0,5.678225259E0
1.162840250E1,-2.363453338E-1,-6.047759947E0,1.243389359E0,6.178776302E0
1.163838250E1,-5.883292973E-1,-5.846043870E0,1.112458506E0,5.979960219E0
1.164836150E1,-8.138096273E-1,-5.164979487E0,1.177921593E0,5.359738659E0
1.165834150E1,-7.662521759E-1,-4.090241954E0,1.405384129E0,4.392303062E0
1.166832150E1,-6.533044347E-1,-2.762039902E0,1.491752182E0,3.206399176E0
1.167830050E1,-5.407848559E-1,-1.360000380E0,1.509480940E0,2.102518015E0
1.168828050E1,-5.513232927E-1,1.486408997E-1,1.494361210E0,1.599739640E0
1.169826050E1,-7.190189525E-1,1.763598593E0,1.394842769E0,2.360689434E0
1.170824050E1,-9.563606519E-1,3.247094507E0,1.217700201E0,3.597366011E0
1.171821950E1,-1.248302481E0,4.509151686E0,9.585340619E-1,4.775928765E0
1.172819950E1,-1.614450740E0,5.508289983E0,7.321509218E-1,5.786514901E0
1.173817858E1,-2.027910721E0,6.173169274E0,6.154299724E-1,6.526805867E0
1.174815858E1,-2.397267201E0,6.573277284E0,5.595563185E-1,7.019114443E0
1.175813758E1,-2.653191059E0,6.577371504E0,5.293870246E-1,7.112066459E0
1.176811758E1,-2.770259333E0,5.889486929E0,4.948510301E-1,6.527271298E0
1.177809758E1,-2.623720508E0,4.630991873E0,5.159425217E-1,5.347540717E0
1.178807758E1,-2.388963862E0,2.990766022E0,6.287774116E-1,3.879070864E0
1.179805658E1,-2.241486705E0,1.103256742E0,8.928441024E-1,2.653037632E0
1.180803658E1,-2.312483890E0,-9.052267510E-1,1.302739767E0,2.804308847E0
1.181801658E1,-2.496022580E0,-2.719984388E0,1.869739591E0,4.138160211E0
1.182799558E1,-2.488782558E0,-4.004903596E0,2.577232804E0,5.373585429E0
1.183797558E1,-2.241054596E0,-4.597984926E0,3.169065753E0,6.017206065E0
1.184795558E1,-1.741013577E0,-4.310077382E0,3.547371250E0,5.847370187E0
1.185793558E1,-1.317218350E0,-3.152416391E0,3.668216826E0,5.012844299E0
1.186791458E1,-1.049153625E0,-1.852679754E0,3.386551770E0,4.000234805E0
1.187789458E1,-8.102075963E-1,-7.886297625E-1,2.990999910E0,3.197569970E0
1.188787458E1,-5.975461172E-1,-5.537196279E-2,2.622027154E0,2.689824123E0
1.189785458E1,-4.679664096E-1,5.445330673E-1,2.253950776E0,2.365544952E0
1.190783358E1,-4.221498205E-1,1.059513137E0,1.934177077E0,2.245399636E0
1.191781358E1,-4.316588549E-1,1.466285804E0,1.602994875E0,2.214930246E0
1.192779358E1,-3.970278431E-1,1.732845163E0,1.238353152E0,2.166541482E0
1.193777358E1,-2.876322855E-1,1.827746058E0,9.086256643E-1,2.061307493E0
1.194775258E1,-1.206061319E-1,1.803249148E0,6.516797858E-1,1.921181894E0
1.195773258E1,5.221402779E-2,1.722289769E0,3.673725195E-1,1.761808991E0
1.196771258E1,2.109714876E-1,1.615840623E0,3.473260716E-2,1.629925226E0
1.197769258E1,3.958801809E-1,1.458509007E0,-2.365257204E-1,1.529677763E0
1.198767158E1,5.892353234E-1,1.127460122E0,-4.723807651E-1,1.357021805E0
1.199765158E1,7.771730205E-1,5.801174676E-1,-6.890458328E-1,1.189671526E0
1.200763158E1,9.127934866E-1,-8.020976543E-2,-8.818605463E-1,1.271732511E0
1.201761158E1,1.026728384E0,-6.299836922E-1,-1.026701487E0,1.582771800E0
1.202759058E1,1.236001694E0,-1.161598506E0,-1.227835765E0,2.093941724E0
1.203757058E1,1.524750944E0,-1.923587769E0,-2.539145796E0,3.531616729E0
1.204755058E1,1.693216097E0,-2.323443764E0,-3.694955851E0,4.681673890E0
1.205753058E1,1.667994863E0,-1.883250167E0,-4.325921583E0,5.004241760E0
1.206750958E1,1.552570826E0,-1.455894132E0,-5.062118778E0,5.491370541E0
1.207748958E1,1.317844587E0,-1.094899902E0,-5.703432620E0,5.955221557E0
1.208746958E1,1.103116702E0,-6.989516008E-1,-5.683318198E0,5.831423971E0
1.209744958E1,1.178380015E0,-5.167786735E-1,-4.856514303E0,5.024079103E0
1.210742858E1,1.570500436E0,-6.117702001E-1,-3.436302220E0,3.827389103E0
1.211740858E1,1.922563045E0,-6.723409224E-1,-2.082903346E0,2.913207395E0
1.212738858E1,2.141956716E0,-5.896572000E-1,-1.153916434E0,2.503437102E0
1.213736858E1,2.214498735E0,-4.539029789E-1,-5.364913917E-1,2.323328555E0
1.214734758E1,2.170295539E0,-3.517948061E-1,-1.295615812E-1,2.202436949E0
1.215732758E1,2.189404824E0,-3.984737134E-1,1.136061376E-1,2.228268641E0
1.216730758E1,2.358525304E0,-5.822072625E-1,3.172803001E-1,2.449953815E0
1.217728758E1,2.642647360E0,-9.500129145E-1,5.426254132E-1,2.860166419E0
1.218726658E1,3.112688362E0,-1.610684549E0,7.062869328E-1,3.575188776E0
1.219724658E1,3.742779643E0,-2.557611303E0,6.824775092E-1,4.584272088E0
1.220722658E1,4.086444772E0,-3.001230783E0,3.060397589E-1,5.079377662E0
1.221720658E1,4.605006554E0,-3.671966060E0,-4.267105025E-1,5.905209731E0
1.222718558E1,5.291280515E0,-4.569079800E0,-1.518727873E0,7.154066959E0
1.223716558E1,5.586336279E0,-4.861355213E0,-2.671153121E0,7.872419356E0
1.224714558E1,4.897865812E0,-3.931792935E0,-4.040117868E0,7.467974128E0
1.225712558E1,3.668961761E0,-2.753770185E0,-5.959320810E0,7.520507639E0
1.226710458E1,2.574620853E0,-1.978193747E0,-7.782386756E0,8.432524335E0
1.227708458E1,1.467975065E0,-1.507602814E0,-7.517678041E0,7.806618997E0
1.228706458E1,-1.007460639E-2,-1.122523903E0,-5.129053609E0,5.250462107E0
1.229704458E1,-1.400996232E0,-9.540843308E-1,-2.425122167E0,2.958764079E0
1.230702358E1,-2.075240570E0,-1.584718818E0,-6.720859838E-1,2.696230095E0
1.231700358E1,-2.261775520E0,-2.737211455E0,1.973540350E-1,3.556248538E0
1.232698358E1,-2.538121071E0,-2.612546479E0,1.102779025E0,3.805729792E0
1.233696358E1,-2.841618461E0,-1.072861746E0,1.887694051E0,3.576201425E0
1.234694358E1,-3.116079162E0,2.544760877E-1,2.204992039E0,3.825793685E0
1.235692258E1,-3.403837601E0,9.828023458E-1,2.468957573E0,4.318305497E0
1.236690258E1,-3.780874253E0,1.212519568E0,2.800511073E0,4.858814268E0
1.237688258E1,-4.202278699E0,9.879841483E-1,3.030873828E0,5.274604734E0
1.238686258E1,-4.680568953E0,4.519535172E-1,3.249184302E0,5.715696487E0
1.239684158E1,-5.008805035E0,-9.924713016E-2,3.450231457E0,6.082933090E0
1.240682158E1,-4.969262069E0,-5.397857130E-1,3.402070573E0,6.046405404E0
1.241680158E1,-4.718563283E0,-9.020762712E-1,3.082687175E0,5.708024288E0
1.242678158E1,-4.174109738E0,-1.370875617E0,2.329700285E0,4.972926249E0
1.243676058E1,-3.341064525E0,-1.646851916E0,1.730373252E0,4.107191862E0
1.244674058E1,-2.524657565E0,-1.400472468E0,1.525653462E0,3.265400043E0
1.245672058E1,-1.879369517E0,-5.517578870E-1,1.820000982E0,2.673737107E0
1.246670058E1,-1.292504508E0,6.461331171E-1,2.591088367E0,2.966781898E0
1.247667958E1,-1.053113067E0,1.433563031E0,3.146924686E0,3.614869995E0
1.248665958E1,-9.753038764E-1,1.796896148E0,3.186975775E0,3.786405684E0
1.249663958E1,-9.718243445E-1,2.024641689E0,2.778879883E0,3.572924563E0
1.250661958E1,-9.462807830E-1,2.061663920E0,2.337907876E0,3.257563303E0
1.251659958E1,-9.342942832E-1,2.016509966E0,2.160754491E0,3.099690020E0
1.252657858E1,-1.137785428E0,2.150123522E0,2.421519113E0,3.432395905E0
1.253655858E1,-1.391372446E0,2.391834553E0,2.824166569E0,3.953821774E0
1.254653858E1,-1.635488145E0,2.677769830E0,3.179071509E0,4.466740242E0
1.255651858E1,-1.801938202E0,2.983351167E0,3.630041817E0,5.032352239E0
1.256649758E1,-1.794888799E0,3.155490857E0,4.050543745E0,5.439269527E0
1.257647758E1,-1.741616863E0,3.169602528E0,4.314699606E0,5.629941578E0
1.258645758E1,-1.830092253E0,2.982938354E0,4.231448412E0,5.491112322E0
1.259643758E1,-1.853389606E0,2.552811323E0,4.190312080E0,5.245056150E0
1.260641758E1,-1.767551750E0,1.803076655E0,4.328665681E0,5.011254453E0
1.261639658E1,-1.492669903E0,9.213141954E-1,4.455317541E0,4.788187306E0
1.262637658E1,-1.077515837E0,9.089145899E-2,4.442315673E0,4.572031296E0
1.263635658E1,-6.449638201E-1,-4.876887757E-1,4.314587924E0,4.389702453E0
1.264633658E1,-3.433698454E-1,-7.194548625E-1,3.928462361E0,4.008532733E0
1.265631558E1,-1.329061885E-1,-6.785506654E-1,3.089193957E0,3.165630168E0
1.266629558E1,3.319825391E-1,-2.153523678E-1,7.588622455E-1,8.558393285E-1
1.267627558E1,1.225838356E0,5.147444272E-1,-3.375950768E0,3.628317115E0
1.268625558E1,2.364061448E0,5.239958918E-1,-8.097979696E0,8.452256112E0
1.269623558E1,3.386853486E0,-6.637098473E-1,-1.179421638E1,1.228880903E1
1.270621458E1,3.545222399E0,-2.971685972E0,-1.309684154E1,1.388980841E1
1.271619458E1,3.401505439E0,-5.189369978E0,-1.172584839E1,1.326632280E1
1.272617458E1,4.064322709E0,-6.004539667E0,-8.733114200E0,1.135079289E1
1.273615533E1,4.565194617E0,-5.080637494E0,-5.919320592E0,9.038375712E0
1.274613433E1,4.037854703E0,-3.351276687E0,-4.013801304E0,6.606506410E0
1.275611433E1,2.894508865E0,-1.871829386E0,-2.281267798E0,4.133534757E0
1.276609433E1,1.495327462E0,-1.046228263E0,-1.238127449E0,2.205347451E0
1.277607433E1,3.009035647E-1,-1.727096765E0,-1.133584496E0,2.087682926E0
1.278605433E1,-6.914119086E-1,-4.258578030E0,-7.274789965E-1,4.375244331E0
1.279603333E1,-1.236401643E0,-6.564612295E0,-1.747721064E-1,6.682317629E0
1.280601333E1,-1.669607379E0,-7.782811264E0,9.879982729E-2,7.960496302E0
1.281599333E1,-2.030954635E0,-8.369253080E0,1.992391956E-1,8.614457041E0
1.282597333E1,-2.014530976E0,-7.995872692E0,5.008631372E-1,8.260942988E0
1.283595333E1,-1.715872158E0,-5.810341941E0,9.655600762E-1,6.134867317E0
1.284593233E1,-1.604072225E0,-2.895001493E0,1.310798399E0,3.559813730E0
1.285591233E1,-1.741860400E0,-9.412005758E-1,1.401378787E0,2.425654279E0
1.286589233E1,-1.784570948E0,3.710227901E-1,1.425317287E0,2.313845446E0
1.287587233E1,-1.813919439E0,1.446665472E0,1.465969470E0,2.744487421E0
1.288585233E1,-1.852867889E0,2.517278963E0,1.531805609E0,3.480839154E0
1.289583133E1,-1.905186289E0,3.696551848E0,1.640672579E0,4.470574557E0
1.290581133E1,-1.986032086E0,4.765332822E0,1.727183304E0,5.443884874E0
1.291579133E1,-2.116331732E0,5.689305162E0,1.738354994E0,6.314184928E0
1.292577133E1,-2.336251506E0,6.399938915E0,1.732011935E0,7.029733605E0
1.293575033E1,-2.587330361E0,6.892069235E0,1.753002269E0,7.567556653E0
1.294573033E1,-2.576039388E0,6.966819456E0,1.739865915E0,7.628871847E0
1.295571033E1,-2.248081926E0,6.190244898E0,1.755177433E0,6.815691605E0
1.296569033E1,-1.983042112E0,4.834629929E0,1.889180413E0,5.556537159E0
1.297567033E1,-1.842560125E0,2.962251490E0,1.855991617E0,3.951539774E0
1.298564933E1,-1.507659094E0,7.330028611E-1,1.932418819E0,2.558236039E0
1.299562933E1,-1.176689146E0,-1.509034213E0,2.263226799E0,2.963777513E0
1.300560933E1,-1.017214818E0,-3.503607765E0,2.749200586E0,4.568161251E0
1.301558933E1,-8.437358232E-1,-4.833642334E0,3.357777622E0,5.945642010E0
1.302556933E1,-5.802025446E-1,-4.919766558E0,3.915772734E0,6.314587404E0
1.303554833E1,-2.935166310E-1,-4.076063041E0,4.165192734E0,5.835175442E0
1.304552833E1,-1.679662398E-1,-3.128563260E0,3.991938565E0,5.074612718E0
1.305550833E1,-2.407250445E-1,-2.044066139E0,3.514311093E0,4.072657288E0
1.306548833E1,-5.248777981E-1,-7.543311650E-1,3.122268732E0,3.254700331E0
1.307546833E1,-8.502388041E-1,3.951209199E-1,2.627923486E0,2.790162794E0
1.308544833E1,-1.043032321E0,1.300394449E0,2.043688994E0,2.637348451E0
1.309542733E1,-1.141542118E0,1.991043003E0,1.583568671E0,2.788379526E0
1.310540733E1,-1.003203427E0,2.358275043E0,1.139171437E0,2.804565895E0
1.311538733E1,-6.057098535E-1,2.347646559E0,8.873588294E-1,2.581808375E0
1.312536733E1,-1.792295851E-1,2.232395600E0,7.837644406E-1,2.372762116E0
1.313534633E1,3.360263273E-2,2.221030367E0,6.808125146E-1,2.323275857E0
1.314532633E1,1.449719180E-1,2.332015783E0,5.485832874E-1,2.400053768E0
1.315530633E1,1.420988886E-1,2.314360115E0,3.758495204E-1,2.348982269E0
1.316528633E1,1.345258673E-1,1.871284425E0,2.394208230E-1,1.891328882E0
1.317526633E1,1.577830213E-1,1.008482732E0,1.269641018E-1,1.028616929E0
1.318524633E1,2.578815061E-1,2.961146951E-2,-4.966332614E-2,2.642842339E-1
1.319522533E1,4.645515626E-1,-9.320929527E-1,-1.530311354E-1,1.052627168E0
1.320520533E1,7.565251134E-1,-2.202932065E0,-4.890450373E-1,2.380001046E0
1.321518533E1,1.377936860E0,-3.336920604E0,-2.518641072E0,4.401965692E0
1.322516533E1,1.890160114E0,-3.558943475E0,-4.861848718E0,6.314772907E0
1.323514533E1,1.820386460E0,-2.989457999E0,-8.013041872E0,8.744112650E0
1.324512433E1,1.268376265E0,-2.083780428E0,-9.917988718E0,1.021358994E1
1.325510433E1,7.627866042E-1,-1.322685204E0,-9.270855142E0,9.395748752E0
1.326508433E1,7.781027278E-1,-8.829827732E-1,-6.965094527E0,7.063826456E0
1.327506433E1,1.270513715E0,-6.080320752E-1,-4.300081860E0,4.524888076E0
1.328504433E1,1.787011722E0,-4.755037630E-1,-2.317064452E0,2.964507109E0
1.329502333E1,1.999007203E0,-4.384780240E-1,-1.152837038E0,2.348898894E0
1.330500333E1,1.870328990E0,-3.865968490E-1,-5.151850149E-1,1.978131253E0
1.331498333E1,1.619973728E0,-4.557290643E-1,2.902850211E-3,1.682858368E0
1.332496333E1,1.550448579E0,-7.232625693E-1,4.762682864E-1,1.775902875E0
1.333494333E1,1.785842279E0,-1.197063038E0,9.507781689E-1,2.350781081E0
1.334492333E1,2.269016419E0,-1.788363891E0,1.338944557E0,3.184250845E0
1.335490233E1,2.845498381E0,-2.392043883E0,1.522373320E0,4.017008277E0
1.336488233E1,3.395674888E0,-2.823121086E0,1.566692437E0,4.685631847E0
1.337486233E1,4.073987572E0,-3.574012334E0,1.599063792E0,5.650481742E0
1.338484233E1,4.714677224E0,-4.452279913E0,1.562913235E0,6.670357976E0
1.339482233E1,4.832891552E0,-4.786529564E0,1.138314893E0,6.896627206E0
1.340480133E1,4.196758343E0,-3.922116963E0,-4.311687121E-1,5.760354895E0
1.341478133E1,3.383630209E0,-2.268776391E0,-3.643436326E0,5.465430263E0
1.342476133E1,2.903649817E0,-1.152342364E0,-5.580931697E0,6.395769993E0
1.343474133E1,2.656414044E0,-7.514046335E-1,-6.667979958E0,7.216862284E0
1.344472133E1,2.235415395E0,-4.258228952E-1,-7.493320295E0,7.831235928E0
1.345470133E1,1.258358669E0,-4.274899364E-3,-7.248848793E0,7.357261286E0
1.346468033E1,-1.856977750E-1,1.243691075E-1,-5.440411996E0,5.445000828E0
1.347466033E1,-1.499098624E0,-1.239814371E-1,-3.082577248E0,3.430007372E0
1.348464033E1,-2.159754032E0,-6.812713748E-1,-1.082351192E0,2.510010412E0
1.349462033E1,-2.563822215E0,-5.282514954E-1,4.912011981E-2,2.618138037E0
1.350460033E1,-2.667381667E0,6.961654025E-1,9.584101009E-1,2.918582044E0
1.351458033E1,-2.590728178E0,1.653367469E0,1.559188120E0,3.446239120E0
1.352455933E1,-2.557397879E0,1.824135987E0,1.986303835E0,3.716605835E0
1.353453933E1,-2.560868787E0,1.460236275E0,2.485520396E0,3.855924086E0
1.354451933E1,-2.705594391E0,8.419183624E-1,2.837801106E0,4.010259674E0
1.355449933E1,-2.949751020E0,-1.712889200E-1,2.955447085E0,4.179119338E0
1.356447933E1,-3.233272274E0,-1.490648228E0,3.104656334E0,4.723872637E0
1.357445933E1,-3.394284713E0,-2.727599217E0,3.249442749E0,5.433216762E0
1.358443833E1,-3.307558225E0,-3.641198596E0,3.461665102E0,6.015097166E0
1.359441833E1,-2.936030236E0,-4.166056368E0,3.378680248E0,6.114881800E0
1.360439833E1,-2.114032314E0,-4.535324408E0,2.448376690E0,5.570713467E0
1.361437833E1,-1.160711922E0,-4.445992987E0,1.105480585E0,4.726118188E0
1.362435833E1,-6.025913872E-1,-3.275045367E0,4.537686391E-1,3.360795221E0
1.363433733E1,-4.922841024E-1,-1.348236952E0,9.810142672E-1,1.738526821E0
1.364431733E1,-6.832255143E-1,3.072565645E-1,1.679425731E0,1.838932975E0
1.365429733E1,-1.094889961E0,1.540688699E0,1.849270828E0,2.644297315E0
1.366427733E1,-1.424791330E0,2.283341805E0,1.791170554E0,3.232950988E0
1.367425733E1,-1.566959947E0,2.606858892E0,1.968996077E0,3.623261281E0
1.368423733E1,-1.554246931E0,2.615547854E0,2.399277474E0,3.874700827E0
1.369421633E1,-1.339975421E0,2.397440279E0,2.901149840E0,3.994987411E0
1.370419633E1,-9.934407699E-1,2.107404349E0,3.290779055E0,4.032034777E0
1.371417633E1,-7.383542329E-1,1.983216505E0,3.359041790E0,3.970072597E0
1.372415633E1,-8.688664252E-1,2.169124634E0,3.030209584E0,3.826512860E0
1.373413633E1,-1.443215615E0,2.594556935E0,2.457414000E0,3.854021350E0
1.374411571E1,-2.042473066E0,3.077891289E0,2.153297975E0,4.275722533E0
1.375409471E1,-2.479662363E0,3.351982446E0,2.122747589E0,4.678735842E0
1.376407471E1,-2.864704145E0,3.290628782E0,2.191110895E0,4.882185430E0
1.377405471E1,-3.052608806E0,2.845328811E0,2.418887866E0,4.823415291E0
1.378403471E1,-2.988494378E0,2.367952770E0,2.688212957E0,4.665274684E0
1.379401471E1,-2.730835359E0,1.924149687E0,2.988825331E0,4.482509412E0
1.380399471E1,-2.390791994E0,1.453482156E0,3.368454638E0,4.378924912E0
1.381397371E1,-2.074579981E0,1.027239431E0,3.596551304E0,4.277181809E0
1.382395371E1,-1.767352214E0,5.836369067E-1,3.368661629E0,3.848642235E0
1.383393371E1,-1.309840041E0,9.283390403E-2,2.756404356E0,3.053205535E0
1.384391371E1,-6.676026312E-1,-2.306855214E-1,1.648531237E0,1.793478274E0
1.385389371E1,1.584710924E-1,-3.643429309E-1,-7.215766709E-1,8.237303869E-1
1.386387371E1,1.080742038E0,-5.692556798E-1,-3.878035973E0,4.065860105E0
1.387385371E1,1.932887473E0,-1.287897779E0,-6.322505407E0,6.735637260E0
1.388383271E1,2.719691735E0,-2.560560054E0,-7.437213922E0,8.322580239E0
1.389381271E1,3.549969753E0,-3.744645782E0,-7.375832191E0,9.001530858E0
1.390379271E1,3.992798398E0,-4.014671370E0,-6.436745968E0,8.572731415E0
1.391377271E1,3.930456554E0,-3.508473233E0,-4.956786450E0,7.233782210E0
1.392375271E1,3.648748521E0,-3.369289035E0,-3.908563117E0,6.319995254E0
1.393373271E1,3.107259222E0,-4.966572935E0,-2.636420660E0,6.424377051E0
1.394371171E1,1.830662649E0,-6.733561159E0,-9.711125922E-1,7.045227554E0
1.395369171E1,7.234289226E-1,-7.678996873E0,-8.682928133E-1,7.761718547E0
1.396367171E1,5.207783152E-1,-8.788002014E0,-1.901820924E0,9.006503887E0
1.397365171E1,1.438017440E-1,-8.022671651E0,-2.541274767E0,8.416769975E0
1.398363171E1,-7.869121429E-1,-5.211586474E0,-2.125421959E0,5.683069839E0
1.399361171E1,-1.756741271E0,-2.809630390E0,-1.220738415E0,3.531340411E0
1.400359171E1,-2.087790741E0,-1.227096092E0,-1.215109885E-1,2.424747393E0
1.401357071E1,-2.084084483E0,-4.046401870E-1,8.340222824E-1,2.280950456E0
1.402355071E1,-1.882510202E0,5.011929202E-1,1.551887872E0,2.490661553E0
1.403353071E1,-1.764626826E0,1.825835187E0,1.795205133E0,3.109717582E0
1.404351071E1,-1.856664193E0,3.346819355E0,1.685269293E0,4.181929496E0
1.405349071E1,-2.031570055E0,4.742133994E0,1.392520255E0,5.343615290E0
1.406347071E1,-2.336714459E0,5.872252260E0,1.203816572E0,6.433720185E0
1.407344971E1,-2.790883632E0,6.914468164E0,1.085209311E0,7.535023603E0
1.408342971E1,-2.896401901E0,7.655203968E0,1.082589759E0,8.256106368E0
1.409340971E1,-2.891218929E0,7.830922739E0,1.112083114E0,8.421355395E0
1.410338971E1,-2.813338402E0,7.200813332E0,1.318047777E0,7.842438112E0
1.411336971E1,-2.587379185E0,5.828946027E0,1.668502986E0,6.592044072E0
1.412334971E1,-2.283999325E0,4.155112134E0,2.035950204E0,5.160106878E0
1.413332971E1,-2.179328171E0,2.167291532E0,2.453584074E0,3.932772389E0
1.414330871E1,-1.892242747E0,-9.949154377E-2,3.038844752E0,3.581209099E0
1.415328871E1,-1.234960159E0,-2.386030607E0,3.842942154E0,4.688973561E0
1.416326871E1,-1.111877585E0,-4.172137472E0,4.588075064E0,6.300272664E0
1.417324871E1,-1.057839226E0,-5.324375755E0,5.117811753E0,7.460562857E0
1.418322871E1,-8.739217816E-1,-5.495785128E0,5.494801041E0,7.820500747E0
1.419320871E1,-6.704395540E-1,-4.578039488E0,5.398371685E0,7.109877045E0
1.420318871E1,-5.097992907E-1,-3.122934145E0,4.720936668E0,5.683296228E0
1.421316771E1,-4.551424424E-1,-1.815776807E0,3.958694805E0,4.378979860E0
1.422314771E1,-5.618912579E-1,-8.075671399E-1,3.274841300E0,3.419425684E0
